,utc_off,ua_no,ua_name,prev_sat,cur_sat,ho_utc,avail_sats,MS11,MS12,MS13,MS14,MS15,MS16,MS21,MS22,MS23,MS24,MS25,MS26,MS31,MS32,MS33,MS34,MS35,MS36
11980,1089,1,Davao,MS31,MS31,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11981,1089,2,Durban,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11982,1089,3,Edmington,MS16,MS16,None,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
11983,1089,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
11984,1089,5,Hamilton,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
11985,1089,6,HimachalPradesh,MS36,MS36,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
11986,1089,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
11987,1089,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11988,1089,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11989,1089,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
11990,1090,0,CapeTown,MS12,MS12,None,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11991,1090,1,Davao,MS31,MS31,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11992,1090,2,Durban,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11993,1090,3,Edmington,MS16,MS16,None,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
11994,1090,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
11995,1090,5,Hamilton,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
11996,1090,6,HimachalPradesh,MS36,MS36,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
11997,1090,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
11998,1090,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11999,1090,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12000,1090,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12001,1091,0,CapeTown,MS12,MS12,None,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12002,1091,1,Davao,MS31,MS31,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12003,1091,2,Durban,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12004,1091,3,Edmington,MS16,MS16,None,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
12005,1091,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12006,1091,5,Hamilton,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12007,1091,6,HimachalPradesh,MS36,MS36,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12008,1091,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12009,1091,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12010,1091,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12011,1091,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12012,1092,0,CapeTown,MS12,MS12,None,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12013,1092,1,Davao,MS31,MS31,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12014,1092,2,Durban,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12015,1092,3,Edmington,MS16,MS16,None,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
12016,1092,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12017,1092,5,Hamilton,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12018,1092,6,HimachalPradesh,MS36,MS36,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12019,1092,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12020,1092,8,Mindenaa,MS14,MS14,None,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12021,1092,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12022,1092,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12023,1093,0,CapeTown,MS12,MS12,None,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12024,1093,1,Davao,MS31,MS31,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12025,1093,2,Durban,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12026,1093,3,Edmington,MS16,MS16,None,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
12027,1093,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12028,1093,5,Hamilton,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12029,1093,6,HimachalPradesh,MS36,MS36,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12030,1093,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12031,1093,8,Mindenaa,MS14,MS14,None,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12032,1093,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12033,1093,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12034,1094,0,CapeTown,MS12,MS12,None,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12035,1094,1,Davao,MS31,MS31,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12036,1094,2,Durban,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12037,1094,3,Edmington,MS16,MS16,None,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
12038,1094,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12039,1094,5,Hamilton,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12040,1094,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12041,1094,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12042,1094,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12043,1094,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12044,1094,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12045,1095,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12046,1095,1,Davao,MS31,MS31,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12047,1095,2,Durban,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12048,1095,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12049,1095,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12050,1095,5,Hamilton,MS11,MS11,None,7,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12051,1095,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12052,1095,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12053,1095,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12054,1095,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12055,1095,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12056,1096,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12057,1096,1,Davao,MS31,MS31,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12058,1096,2,Durban,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12059,1096,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12060,1096,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12061,1096,5,Hamilton,MS11,MS11,None,7,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12062,1096,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12063,1096,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12064,1096,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12065,1096,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12066,1096,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12067,1097,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12068,1097,1,Davao,MS31,MS31,None,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12069,1097,2,Durban,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12070,1097,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12071,1097,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12072,1097,5,Hamilton,MS11,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12073,1097,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12074,1097,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12075,1097,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12076,1097,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12077,1097,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12078,1098,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12079,1098,1,Davao,MS31,MS31,None,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12080,1098,2,Durban,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12081,1098,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12082,1098,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12083,1098,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12084,1098,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12085,1098,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12086,1098,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12087,1098,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12088,1098,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12089,1099,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12090,1099,1,Davao,MS31,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12091,1099,2,Durban,MS13,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12092,1099,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12093,1099,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12094,1099,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12095,1099,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12096,1099,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12097,1099,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12098,1099,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12099,1099,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12100,1100,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12101,1100,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12102,1100,2,Durban,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12103,1100,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12104,1100,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12105,1100,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12106,1100,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12107,1100,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12108,1100,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12109,1100,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12110,1100,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12111,1101,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12112,1101,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12113,1101,2,Durban,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12114,1101,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12115,1101,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12116,1101,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12117,1101,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12118,1101,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12119,1101,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12120,1101,9,Pretoria,MS21,MS21,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12121,1101,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12122,1102,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12123,1102,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12124,1102,2,Durban,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12125,1102,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12126,1102,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12127,1102,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12128,1102,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12129,1102,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12130,1102,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12131,1102,9,Pretoria,MS21,MS21,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12132,1102,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12133,1103,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12134,1103,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12135,1103,2,Durban,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12136,1103,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12137,1103,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12138,1103,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12139,1103,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12140,1103,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12141,1103,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12142,1103,9,Pretoria,MS21,MS21,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12143,1103,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12144,1104,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12145,1104,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12146,1104,2,Durban,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12147,1104,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12148,1104,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12149,1104,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12150,1104,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12151,1104,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12152,1104,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12153,1104,9,Pretoria,MS21,MS21,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12154,1104,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12155,1105,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12156,1105,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12157,1105,2,Durban,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12158,1105,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12159,1105,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12160,1105,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12161,1105,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12162,1105,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12163,1105,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12164,1105,9,Pretoria,MS21,MS21,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12165,1105,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12166,1106,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12167,1106,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12168,1106,2,Durban,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12169,1106,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12170,1106,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12171,1106,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12172,1106,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12173,1106,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12174,1106,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12175,1106,9,Pretoria,MS21,MS21,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12176,1106,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12177,1107,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12178,1107,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12179,1107,2,Durban,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12180,1107,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12181,1107,4,Halifax,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12182,1107,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12183,1107,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12184,1107,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12185,1107,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12186,1107,9,Pretoria,MS21,MS21,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12187,1107,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12188,1108,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12189,1108,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12190,1108,2,Durban,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12191,1108,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12192,1108,4,Halifax,MS25,MS25,None,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12193,1108,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
12194,1108,6,HimachalPradesh,MS36,MS36,None,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12195,1108,7,Jarkhand,MS35,MS35,None,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12196,1108,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12197,1108,9,Pretoria,MS21,MS21,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12198,1108,10,Quito,MS33,MS33,None,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
12199,1109,0,CapeTown,MS12,MS12,None,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12200,1109,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12201,1109,2,Durban,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12202,1109,3,Edmington,MS16,MS16,None,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12203,1109,4,Halifax,MS25,MS25,None,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
12204,1109,5,Hamilton,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
